City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,STATION,NAME,Precipitation,AvgTemp,MaxTemp,MinTemp
Bangalore,2021-06-14,36,19.8,38.88,29.88,41.04,0.38,34.2,IN009010100,"BANGALORE, IN",0.0,72,82.0,
Bangalore,2021-06-15,36,19.8,38.88,29.88,41.04,0.38,34.2,IN009010100,"BANGALORE, IN",0.17,73,80.0,68.0
Bangalore,2021-06-16,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.02,73,80.0,69.0
Bangalore,2021-06-17,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",0.2,74,82.0,69.0
Bangalore,2021-06-18,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",0.05,74,83.0,69.0
Bangalore,2021-06-19,78,42.9,84.24,64.74,88.92,0.82,74.1,IN009010100,"BANGALORE, IN",0.0,74,82.0,69.0
Bangalore,2021-06-20,80,44.0,86.4,66.4,91.2,0.84,76.0,IN009010100,"BANGALORE, IN",0.0,76,,69.0
Bangalore,2021-06-21,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",,76,85.0,69.0
Bangalore,2021-06-22,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",,77,87.0,70.0
Bangalore,2021-06-23,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",,78,,70.0
Bangalore,2021-06-24,81,44.55,87.48,67.23,92.34,0.85,76.95,IN009010100,"BANGALORE, IN",,76,87.0,71.0
Bangalore,2021-06-25,90,49.5,97.2,74.7,102.6,0.95,85.5,IN009010100,"BANGALORE, IN",,77,85.0,68.0
Bangalore,2021-06-26,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",0.0,73,85.0,
Bangalore,2021-06-27,41,22.55,44.28,34.03,46.74,0.43,38.95,IN009010100,"BANGALORE, IN",0.09,73,81.0,68.0
Bangalore,2021-06-28,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",0.02,75,,69.0
Bangalore,2021-06-29,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",0.0,79,,70.0
Bangalore,2021-06-30,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",,80,91.0,72.0
Bangalore,2021-07-01,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",0.1,78,91.0,73.0
Bangalore,2021-07-02,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.0,79,,72.0
Bangalore,2021-07-03,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",,78,89.0,71.0
Bangalore,2021-07-04,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",,76,88.0,
Bangalore,2021-07-05,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",,76,87.0,68.0
Bangalore,2021-07-06,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.05,77,85.0,68.0
Bangalore,2021-07-07,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",0.0,76,86.0,72.0
Bangalore,2021-07-08,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.0,78,85.0,71.0
Bangalore,2021-07-09,70,38.5,75.6,58.1,79.8,0.74,66.5,IN009010100,"BANGALORE, IN",0.0,76,86.0,
Bangalore,2021-07-10,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.01,73,84.0,
Bangalore,2021-07-11,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.02,73,80.0,68.0
Bangalore,2021-07-12,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.0,74,80.0,68.0
Bangalore,2021-07-13,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",,72,81.0,69.0
Bangalore,2021-07-14,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",,71,77.0,
Bangalore,2021-07-15,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.74,71,78.0,68.0
Bangalore,2021-07-16,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",0.11,73,,69.0
Bangalore,2021-07-17,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",0.05,72,81.0,69.0
Bangalore,2021-07-18,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",0.7,71,83.0,68.0
Bangalore,2021-07-19,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.17,73,,
Bangalore,2021-07-20,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.28,74,82.0,67.0
Bangalore,2021-07-21,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,71,82.0,69.0
Bangalore,2021-07-22,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",0.13,70,76.0,
Bangalore,2021-07-23,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.12,71,76.0,67.0
Bangalore,2021-07-24,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.02,73,,68.0
Bangalore,2021-07-25,40,22.0,43.2,33.2,45.6,0.42,38.0,IN009010100,"BANGALORE, IN",0.96,74,82.0,69.0
Bangalore,2021-07-26,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",2.35,74,83.0,69.0
Bangalore,2021-07-27,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,74,83.0,68.0
Bangalore,2021-07-28,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",,74,82.0,68.0
Bangalore,2021-07-29,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",,74,83.0,68.0
Bangalore,2021-07-30,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.0,74,,67.0
Bangalore,2021-07-31,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",,75,84.0,68.0
Bangalore,2021-08-01,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.0,74,82.0,68.0
Bangalore,2021-08-02,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",0.0,74,81.0,67.0
Bangalore,2021-08-03,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",,74,,68.0
Bangalore,2021-08-04,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",,74,85.0,70.0
Bangalore,2021-08-05,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",,73,82.0,69.0
Bangalore,2021-08-06,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",,75,,69.0
Bangalore,2021-08-07,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.17,76,85.0,70.0
Bangalore,2021-08-08,48,26.4,51.84,39.84,54.72,0.5,45.6,IN009010100,"BANGALORE, IN",0.05,77,87.0,69.0
Bangalore,2021-08-09,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",0.02,78,87.0,71.0
Bangalore,2021-08-10,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",0.0,75,87.0,71.0
Bangalore,2021-08-11,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",0.0,75,83.0,69.0
Bangalore,2021-08-12,78,42.9,84.24,64.74,88.92,0.82,74.1,IN009010100,"BANGALORE, IN",0.06,73,83.0,
Bangalore,2021-08-13,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",0.15,74,81.0,68.0
Bangalore,2021-08-14,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",0.0,74,81.0,69.0
Bangalore,2021-08-15,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",,74,82.0,68.0
Bangalore,2021-08-16,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.0,73,82.0,69.0
Bangalore,2021-08-17,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.54,73,80.0,69.0
Bangalore,2021-08-18,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,74,,69.0
Bangalore,2021-08-19,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.01,74,83.0,69.0
Bangalore,2021-08-20,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.28,75,84.0,69.0
Bangalore,2021-08-21,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.01,72,83.0,
Bangalore,2021-08-22,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",0.22,73,82.0,67.0
Bangalore,2021-08-23,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.12,74,81.0,69.0
Bangalore,2021-08-24,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.15,76,84.0,69.0
Bangalore,2021-08-25,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",0.04,75,84.0,69.0
Bangalore,2021-08-26,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.0,75,,70.0
Bangalore,2021-08-27,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.98,73,87.0,69.0
Bangalore,2021-08-28,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.46,72,83.0,
Bangalore,2021-08-29,38,20.9,41.04,31.54,43.32,0.4,36.1,IN009010100,"BANGALORE, IN",0.16,71,78.0,67.0
Bangalore,2021-08-30,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.15,72,,67.0
Bangalore,2021-08-31,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",0.02,75,,67.0
Bangalore,2021-09-01,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",0.0,74,85.0,70.0
Bangalore,2021-09-02,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",0.11,73,85.0,
Bangalore,2021-09-03,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",1.76,72,80.0,67.0
Bangalore,2021-09-04,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",0.0,72,79.0,69.0
Bangalore,2021-09-05,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.04,72,80.0,68.0
Bangalore,2021-09-06,40,22.0,43.2,33.2,45.6,0.42,38.0,IN009010100,"BANGALORE, IN",0.31,73,81.0,68.0
Bangalore,2021-09-07,41,22.55,44.28,34.03,46.74,0.43,38.95,IN009010100,"BANGALORE, IN",0.08,72,81.0,68.0
Bangalore,2021-09-08,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",0.02,74,,69.0
Bangalore,2021-09-09,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",0.02,75,,68.0
Bangalore,2021-09-10,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.0,75,84.0,68.0
Bangalore,2021-09-11,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",,75,83.0,69.0
Bangalore,2021-09-12,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",0.0,74,83.0,69.0
Bangalore,2021-09-13,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.0,75,82.0,70.0
Bangalore,2021-09-14,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.0,75,83.0,
Bangalore,2021-09-15,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",,75,83.0,69.0
Bangalore,2021-09-16,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",,76,,69.0
Bangalore,2021-09-17,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",,77,,70.0
Bangalore,2021-09-18,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",,79,88.0,70.0
Bangalore,2021-09-19,83,45.65,89.64,68.89,94.62,0.87,78.85,IN009010100,"BANGALORE, IN",,78,87.0,
Bangalore,2021-09-20,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",1.03,72,88.0,68.0
Bangalore,2021-09-21,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",2.1,74,,69.0
Bangalore,2021-09-22,45,24.75,48.6,37.35,51.3,0.47,42.75,IN009010100,"BANGALORE, IN",0.44,75,85.0,69.0
Bangalore,2021-09-23,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",0.0,75,82.0,69.0
Bangalore,2021-09-24,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.01,75,83.0,69.0
Bangalore,2021-09-25,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.02,76,84.0,69.0
Bangalore,2021-09-26,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",0.48,74,85.0,68.0
Bangalore,2021-09-27,42,23.1,45.36,34.86,47.88,0.44,39.9,IN009010100,"BANGALORE, IN",0.02,73,81.0,68.0
Bangalore,2021-09-28,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",0.4,72,81.0,
Bangalore,2021-09-29,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",0.36,74,,67.0
Bangalore,2021-09-30,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",0.0,75,82.0,69.0
Bangalore,2021-10-01,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",,76,,71.0
Bangalore,2021-10-02,70,38.5,75.6,58.1,79.8,0.74,66.5,IN009010100,"BANGALORE, IN",,76,87.0,70.0
Bangalore,2021-10-03,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.0,75,86.0,
Bangalore,2021-10-04,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",2.52,77,85.0,68.0
Bangalore,2021-10-05,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.0,74,87.0,
Bangalore,2021-10-06,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",1.52,73,82.0,68.0
Bangalore,2021-10-07,49,26.95,52.92,40.67,55.86,0.51,46.55,IN009010100,"BANGALORE, IN",0.02,77,,70.0
Bangalore,2021-10-08,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",0.24,73,87.0,
Bangalore,2021-10-09,48,26.4,51.84,39.84,54.72,0.5,45.6,IN009010100,"BANGALORE, IN",0.31,72,81.0,69.0
Bangalore,2021-10-10,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.57,72,,70.0
Bangalore,2021-10-11,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.51,73,81.0,
Bangalore,2021-10-12,39,21.45,42.12,32.37,44.46,0.41,37.05,IN009010100,"BANGALORE, IN",1.28,72,81.0,
Bangalore,2021-10-13,53,29.15,57.24,43.99,60.42,0.56,50.35,IN009010100,"BANGALORE, IN",0.72,73,82.0,67.0
Bangalore,2021-10-14,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",1.06,76,82.0,69.0
Bangalore,2021-10-15,128,70.4,138.24,106.24,145.92,1.34,121.6,IN009010100,"BANGALORE, IN",1.56,74,84.0,71.0
Bangalore,2021-10-16,117,64.35,126.36,97.11,133.38,1.23,111.15,IN009010100,"BANGALORE, IN",0.59,75,83.0,
Bangalore,2021-10-17,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.28,73,84.0,69.0
Bangalore,2021-10-18,72,39.6,77.76,59.76,82.08,0.76,68.4,IN009010100,"BANGALORE, IN",0.03,73,,69.0
Bangalore,2021-10-19,76,41.8,82.08,63.08,86.64,0.8,72.2,IN009010100,"BANGALORE, IN",0.6,75,82.0,69.0
Bangalore,2021-10-20,102,56.1,110.16,84.66,116.28,1.07,96.9,IN009010100,"BANGALORE, IN",0.0,76,,
Bangalore,2021-10-21,84,46.2,90.72,69.72,95.76,0.88,79.8,IN009010100,"BANGALORE, IN",0.02,78,85.0,70.0
Bangalore,2021-10-22,77,42.35,83.16,63.91,87.78,0.81,73.15,IN009010100,"BANGALORE, IN",0.01,77,87.0,
Bangalore,2021-10-23,73,40.15,78.84,60.59,83.22,0.77,69.35,IN009010100,"BANGALORE, IN",0.68,75,89.0,69.0
Bangalore,2021-10-24,49,26.95,52.92,40.67,55.86,0.51,46.55,IN009010100,"BANGALORE, IN",1.65,76,86.0,67.0
Bangalore,2021-10-25,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",0.0,75,85.0,70.0
Bangalore,2021-10-26,92,50.6,99.36,76.36,104.88,0.97,87.4,IN009010100,"BANGALORE, IN",,74,83.0,
Bangalore,2021-10-27,106,58.3,114.48,87.98,120.84,1.11,100.7,IN009010100,"BANGALORE, IN",,72,83.0,
Bangalore,2021-10-28,125,68.75,135.0,103.75,142.5,1.31,118.75,IN009010100,"BANGALORE, IN",,74,,65.0
Bangalore,2021-10-29,111,61.05,119.88,92.13,126.54,1.17,105.45,IN009010100,"BANGALORE, IN",,73,83.0,68.0
Bangalore,2021-10-30,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",,74,81.0,69.0
Bangalore,2021-10-31,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",,74,82.0,69.0
Bangalore,2021-11-01,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",,73,82.0,69.0
Bangalore,2021-11-02,50,27.5,54.0,41.5,57.0,0.53,47.5,IN009010100,"BANGALORE, IN",,72,82.0,69.0
Bangalore,2021-11-03,56,30.8,60.48,46.48,63.84,0.59,53.2,IN009010100,"BANGALORE, IN",0.0,72,80.0,68.0
Bangalore,2021-11-04,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",,73,,
Bangalore,2021-11-05,57,31.35,61.56,47.31,64.98,0.6,54.15,IN009010100,"BANGALORE, IN",2.2,71,83.0,67.0
Bangalore,2021-11-06,70,38.5,75.6,58.1,79.8,0.74,66.5,IN009010100,"BANGALORE, IN",0.0,73,,
Bangalore,2021-11-07,77,42.35,83.16,63.91,87.78,0.81,73.15,IN009010100,"BANGALORE, IN",,71,81.0,67.0
Bangalore,2021-11-08,101,55.55,109.08,83.83,115.14,1.06,95.95,IN009010100,"BANGALORE, IN",0.08,69,76.0,
Bangalore,2021-11-09,106,58.3,114.48,87.98,120.84,1.11,100.7,IN009010100,"BANGALORE, IN",0.04,71,,65.0
Bangalore,2021-11-10,104,57.2,112.32,86.32,118.56,1.09,98.8,IN009010100,"BANGALORE, IN",0.0,69,80.0,
Bangalore,2021-11-11,91,50.05,98.28,75.53,103.74,0.96,86.45,IN009010100,"BANGALORE, IN",0.17,65,75.0,
Bangalore,2021-11-12,64,35.2,69.12,53.12,72.96,0.67,60.8,IN009010100,"BANGALORE, IN",0.75,69,,62.0
Bangalore,2021-11-13,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",0.26,71,,68.0
Bangalore,2021-11-14,49,26.95,52.92,40.67,55.86,0.51,46.55,IN009010100,"BANGALORE, IN",0.0,72,,
Bangalore,2021-11-15,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.04,73,,69.0
Bangalore,2021-11-16,58,31.9,62.64,48.14,66.12,0.61,55.1,IN009010100,"BANGALORE, IN",2.05,73,,
Bangalore,2021-11-17,59,32.45,63.72,48.97,67.26,0.62,56.05,IN009010100,"BANGALORE, IN",0.03,72,82.0,68.0
Bangalore,2021-11-18,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",0.14,69,81.0,68.0
Bangalore,2021-11-19,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",2.89,70,,68.0
Bangalore,2021-11-20,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",0.15,70,73.0,68.0
Bangalore,2021-11-21,71,39.05,76.68,58.93,80.94,0.75,67.45,IN009010100,"BANGALORE, IN",0.09,72,,67.0
Bangalore,2021-11-22,62,34.1,66.96,51.46,70.68,0.65,58.9,IN009010100,"BANGALORE, IN",0.2,73,80.0,69.0
Bangalore,2021-11-23,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",0.0,76,,68.0
Bangalore,2021-11-24,63,34.65,68.04,52.29,71.82,0.66,59.85,IN009010100,"BANGALORE, IN",0.0,73,86.0,68.0
Bangalore,2021-11-25,65,35.75,70.2,53.95,74.1,0.68,61.75,IN009010100,"BANGALORE, IN",0.45,73,81.0,67.0
Bangalore,2021-11-26,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",0.0,71,81.0,66.0
Bangalore,2021-11-27,82,45.1,88.56,68.06,93.48,0.86,77.9,IN009010100,"BANGALORE, IN",,70,77.0,67.0
Bangalore,2021-11-28,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",0.0,70,74.0,68.0
Bangalore,2021-11-29,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",0.0,70,73.0,67.0
Bangalore,2021-11-30,54,29.7,58.32,44.82,61.56,0.57,51.3,IN009010100,"BANGALORE, IN",0.02,72,,
Bangalore,2021-12-01,60,33.0,64.8,49.8,68.4,0.63,57.0,IN009010100,"BANGALORE, IN",0.0,71,80.0,68.0
Bangalore,2021-12-02,86,47.3,92.88,71.38,98.04,0.9,81.7,IN009010100,"BANGALORE, IN",,72,78.0,67.0
Bangalore,2021-12-03,98,53.9,105.84,81.34,111.72,1.03,93.1,IN009010100,"BANGALORE, IN",,74,,68.0
Bangalore,2021-12-04,95,52.25,102.6,78.85,108.3,1.0,90.25,IN009010100,"BANGALORE, IN",0.0,75,83.0,70.0
Bangalore,2021-12-05,86,47.3,92.88,71.38,98.04,0.9,81.7,IN009010100,"BANGALORE, IN",0.04,74,83.0,68.0
Bangalore,2021-12-06,86,47.3,92.88,71.38,98.04,0.9,81.7,IN009010100,"BANGALORE, IN",0.0,74,85.0,67.0
Bangalore,2021-12-07,113,62.15,122.04,93.79,128.82,1.19,107.35,IN009010100,"BANGALORE, IN",,73,83.0,
Bangalore,2021-12-08,81,44.55,87.48,67.23,92.34,0.85,76.95,IN009010100,"BANGALORE, IN",,73,83.0,65.0
Bangalore,2021-12-09,66,36.3,71.28,54.78,75.24,0.69,62.7,IN009010100,"BANGALORE, IN",,73,83.0,68.0
Bangalore,2021-12-10,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.04,73,,65.0
Bangalore,2021-12-11,61,33.55,65.88,50.63,69.54,0.64,57.95,IN009010100,"BANGALORE, IN",0.0,71,83.0,
Bangalore,2021-12-12,47,25.85,50.76,39.01,53.58,0.49,44.65,IN009010100,"BANGALORE, IN",,71,,
Bangalore,2021-12-13,48,26.4,51.84,39.84,54.72,0.5,45.6,IN009010100,"BANGALORE, IN",,69,79.0,
Bangalore,2021-12-14,46,25.3,49.68,38.18,52.44,0.48,43.7,IN009010100,"BANGALORE, IN",0.11,70,76.0,65.0
Bangalore,2021-12-15,69,37.95,74.52,57.27,78.66,0.72,65.55,IN009010100,"BANGALORE, IN",0.01,69,76.0,
Bangalore,2021-12-16,88,48.4,95.04,73.04,100.32,0.92,83.6,IN009010100,"BANGALORE, IN",0.0,71,,63.0
Bangalore,2021-12-17,106,58.3,114.48,87.98,120.84,1.11,100.7,IN009010100,"BANGALORE, IN",,71,,62.0
Bangalore,2021-12-18,121,66.55,130.68,100.43,137.94,1.27,114.95,IN009010100,"BANGALORE, IN",,70,83.0,62.0
Bangalore,2021-12-19,113,62.15,122.04,93.79,128.82,1.19,107.35,IN009010100,"BANGALORE, IN",,68,81.0,60.0
Bangalore,2021-12-20,92,50.6,99.36,76.36,104.88,0.97,87.4,IN009010100,"BANGALORE, IN",,69,80.0,59.0
Bangalore,2021-12-21,112,61.6,120.96,92.96,127.68,1.18,106.4,IN009010100,"BANGALORE, IN",,68,81.0,
Bangalore,2021-12-22,152,83.6,164.16,126.16,173.28,1.6,144.4,IN009010100,"BANGALORE, IN",,69,,58.0
Bangalore,2021-12-23,144,79.2,155.52,119.52,164.16,1.51,136.8,IN009010100,"BANGALORE, IN",,70,83.0,61.0
Bangalore,2021-12-24,145,79.75,156.6,120.35,165.3,1.52,137.75,IN009010100,"BANGALORE, IN",,70,83.0,58.0
Bangalore,2021-12-25,132,72.6,142.56,109.56,150.48,1.39,125.4,IN009010100,"BANGALORE, IN",,71,86.0,58.0
Bangalore,2021-12-26,112,61.6,120.96,92.96,127.68,1.18,106.4,IN009010100,"BANGALORE, IN",,72,86.0,59.0
Bangalore,2021-12-27,92,50.6,99.36,76.36,104.88,0.97,87.4,IN009010100,"BANGALORE, IN",,70,86.0,62.0
Bangalore,2021-12-28,74,40.7,79.92,61.42,84.36,0.78,70.3,IN009010100,"BANGALORE, IN",,70,83.0,61.0
Bangalore,2021-12-29,67,36.85,72.36,55.61,76.38,0.7,63.65,IN009010100,"BANGALORE, IN",,70,81.0,60.0
Bangalore,2021-12-30,73,40.15,78.84,60.59,83.22,0.77,69.35,IN009010100,"BANGALORE, IN",,70,82.0,60.0
Bangalore,2021-12-31,52,28.6,56.16,43.16,59.28,0.55,49.4,IN009010100,"BANGALORE, IN",0.0,69,80.0,
Bangalore,2022-01-01,51,28.05,55.08,42.33,58.14,0.54,48.45,IN009010100,"BANGALORE, IN",0.13,71,76.0,65.0
Bangalore,2022-01-02,43,23.65,46.44,35.69,49.02,0.45,40.85,IN009010100,"BANGALORE, IN",0.0,72,,63.0
Bangalore,2022-01-03,55,30.25,59.4,45.65,62.7,0.58,52.25,IN009010100,"BANGALORE, IN",,71,81.0,61.0
Bangalore,2022-01-04,86,47.3,92.88,71.38,98.04,0.9,81.7,IN009010100,"BANGALORE, IN",,70,81.0,62.0
